age,gender,income,purchase_frequency,purchase_amount,product_category,satisfaction_score,Cluster
28,Male,45582,2,15578,Clothing,7,0
32,Male,5752,2,2170,Books,6,2
29,Male,30534,1,8706,Electronics,5,3
32,Female,8741,2,3676,Food,5,2
28,Female,5871,2,2312,Home,3,2
32,Female,34265,0,11825,Food,4,3
27,Female,44830,2,14155,Books,4,0
30,Male,12844,2,4790,Books,5,2
37,Male,35966,2,11200,Clothing,5,3
24,Female,22632,0,6276,Home,4,1
33,Female,5085,2,1666,Electronics,3,2
19,Male,23857,1,7620,Home,5,1
32,Male,32460,2,10907,Health,6,3
33,Male,35520,2,11538,Electronics,4,3
31,Male,5495,2,2077,Clothing,4,2
35,Male,19408,2,6017,Health,5,1
25,Male,14483,2,4507,Electronics,7,2
34,Male,35949,2,11595,Electronics,6,3
29,Male,49518,0,16158,Clothing,6,0
24,Female,36269,2,11388,Books,3,3
24,Male,41649,2,14843,Health,5,0
28,Male,48287,1,20405,Clothing,6,0
32,Female,38127,2,14392,Food,6,3
21,Male,38462,1,10439,Health,5,3
24,Male,35212,2,9600,Electronics,4,3
24,Female,7850,0,2532,Electronics,5,2
33,Male,28189,2,9925,Beauty,6,3
27,Female,25313,2,9965,Books,6,1
26,Female,26049,0,8356,Electronics,6,1
25,Female,45861,2,19552,Books,5,0
29,Female,14867,2,6563,Clothing,7,2
38,Male,38224,2,12886,Electronics,6,3
31,Female,26795,2,11204,Home,4,1
25,Male,27425,0,9698,Electronics,6,1
19,Male,31881,2,8416,Electronics,5,3
35,Male,36216,2,16250,Food,6,3
19,Female,21522,2,8374,Clothing,5,1
29,Female,20474,2,7420,Electronics,3,1
22,Female,14870,1,4331,Electronics,3,2
32,Female,21803,0,8151,Clothing,5,1
30,Male,25494,2,9270,Electronics,4,1
26,Female,37643,2,12820,Clothing,5,3
32,Female,48957,2,21062,Health,4,0
29,Male,5709,2,2339,Food,6,2
26,Male,23761,0,7238,Electronics,4,1
27,Female,44988,1,15549,Electronics,6,0
33,Female,35334,1,13208,Food,6,3
24,Male,32279,2,8851,Food,2,3
36,Male,13748,0,5861,Electronics,4,2
29,Male,18900,2,6683,Clothing,6,1
23,Male,49068,1,17580,Health,5,0
29,Female,19296,1,6945,Clothing,4,1
33,Male,29225,0,10687,Clothing,5,3
36,Male,14519,1,4821,Books,4,2
22,Male,12940,2,4085,Clothing,4,2
31,Male,19214,1,8472,Food,5,1
31,Male,10222,1,4560,Beauty,4,2
41,Male,29926,1,7967,Health,7,3
29,Female,21676,1,10442,Electronics,5,1
33,Male,14444,2,4144,Electronics,6,2
31,Male,41302,1,14495,Food,5,0
22,Male,45399,1,17903,Books,6,0
29,Female,32559,1,10215,Electronics,4,3
39,Female,18205,0,6957,Books,5,1
31,Male,32964,1,11108,Food,5,3
26,Female,40742,2,10826,Food,4,0
36,Male,22643,1,7813,Electronics,7,1
27,Female,17808,2,5649,Food,7,1
32,Male,37146,1,11873,Electronics,7,3
35,Female,16724,0,5948,Food,5,1
38,Female,49146,2,21824,Electronics,7,0
32,Male,7894,2,3176,Health,4,2
34,Female,46027,0,15490,Electronics,6,0
23,Female,25046,2,10407,Electronics,5,1
26,Female,24363,2,7541,Electronics,5,1
33,Female,19658,1,7674,Clothing,4,1
32,Female,14510,1,4709,Food,6,2
28,Female,24276,2,7080,Home,5,1
33,Male,39507,0,13817,Health,5,0
34,Female,10396,2,3542,Clothing,6,2
33,Female,17299,0,6738,Books,6,1
19,Female,39506,0,10415,Food,6,0
27,Male,35076,1,13656,Food,6,3
33,Male,8905,2,2867,Home,8,2
33,Female,36920,0,13866,Electronics,4,3
29,Female,42437,0,15236,Electronics,3,0
33,Female,22835,2,9022,Books,6,1
42,Female,16588,0,5020,Books,6,1
25,Female,45130,1,8968,Electronics,4,0
29,Female,21348,0,6950,Electronics,5,1
22,Male,17976,2,7475,Clothing,3,1
36,Female,40701,2,13716,Clothing,5,0
33,Male,48917,2,13508,Food,6,0
31,Male,49160,1,14940,Clothing,5,0
24,Male,29631,0,9654,Home,4,3
28,Male,34009,0,13596,Clothing,7,3
22,Male,13627,1,4475,Food,5,2
23,Male,8045,2,2736,Electronics,4,2
36,Male,46771,1,16457,Electronics,4,0
30,Female,22347,2,8132,Books,5,1
31,Female,10953,0,3732,Books,4,2
24,Male,30614,2,9957,Clothing,5,3
33,Female,37770,1,14029,Clothing,4,3
28,Male,16597,1,5679,Books,7,1
31,Female,6026,1,2107,Electronics,5,2
33,Male,39674,0,13428,Home,5,0
33,Female,28841,2,10238,Books,4,3
26,Female,17187,2,6638,Clothing,6,1
31,Female,48813,2,17111,Health,7,0
34,Male,12896,0,4541,Health,6,2
35,Male,32930,1,10642,Clothing,5,3
33,Female,42122,1,13718,Home,4,0
32,Female,11866,1,4955,Electronics,7,2
27,Female,13325,1,4750,Food,5,2
27,Male,41746,2,15558,Books,6,0
31,Male,35032,1,11100,Beauty,5,3
30,Female,41784,2,13996,Electronics,5,0
33,Female,45581,2,17041,Clothing,5,0
33,Male,31082,1,10650,Clothing,6,3
35,Female,12014,1,3605,Books,6,2
33,Female,25049,2,8826,Beauty,5,1
30,Male,47728,2,13954,Clothing,4,0
30,Female,47858,1,15525,Clothing,5,0
28,Male,7394,1,2732,Books,5,2
23,Male,33522,2,9392,Food,5,3
29,Female,37103,1,11845,Clothing,4,3
28,Female,19070,2,7480,Electronics,4,1
29,Female,11779,1,4305,Health,4,2
22,Female,38418,0,13903,Clothing,4,3
25,Female,33448,2,11124,Electronics,5,3
31,Female,26332,1,9366,Electronics,5,1
22,Female,41279,0,15392,Clothing,3,0
30,Male,21180,2,6687,Electronics,4,1
32,Female,22650,2,8938,Electronics,4,1
36,Male,31690,2,12258,Electronics,6,3
28,Female,30072,2,10892,Electronics,4,3
30,Female,8385,0,3386,Clothing,8,2
28,Male,49699,0,20035,Clothing,4,0
32,Male,31980,2,9972,Electronics,5,3
27,Male,22171,1,8996,Clothing,4,1
22,Male,28898,2,9596,Food,4,3
40,Male,11266,1,3427,Health,5,2
27,Female,27018,2,9563,Books,4,1
29,Female,9541,2,3244,Books,5,2
32,Female,39668,0,15209,Clothing,5,0
26,Female,27525,1,10966,Clothing,4,1
33,Female,20485,2,7408,Clothing,5,1
23,Female,34707,2,11023,Clothing,6,3
21,Female,21371,2,7525,Clothing,3,1
30,Male,13955,2,5045,Health,3,2
28,Female,10586,0,4107,Electronics,4,2
27,Male,31480,1,11788,Books,5,3
30,Female,8126,2,2531,Electronics,4,2
18,Female,31000,0,10094,Electronics,5,3
28,Female,38512,1,15967,Health,3,3
30,Male,49277,2,19359,Books,3,0
35,Male,32224,0,12697,Books,6,3
24,Male,33036,1,9578,Food,5,3
33,Female,31661,2,12650,Home,4,3
30,Female,22023,2,5953,Books,4,1
31,Female,33477,2,12772,Electronics,5,3
25,Female,30527,2,9760,Food,5,3
32,Female,17774,2,6248,Electronics,6,1
32,Male,46699,1,11050,Health,6,0
40,Male,21878,1,7838,Food,7,1
29,Female,45693,0,16421,Food,6,0
31,Male,32372,2,11982,Clothing,3,3
31,Male,38628,2,12738,Home,5,3
33,Male,44497,2,15686,Health,8,0
39,Male,22686,1,8505,Clothing,3,1
30,Female,29488,2,5605,Food,5,3
34,Male,40211,2,10246,Clothing,4,0
27,Female,15950,2,5712,Books,4,2
38,Female,47253,2,18152,Clothing,5,0
35,Male,9584,0,3969,Electronics,5,2
34,Female,38640,2,11604,Electronics,6,3
27,Male,35010,1,11484,Beauty,4,3
24,Female,17126,2,6235,Food,6,1
29,Male,30105,2,9847,Health,4,3
23,Male,37096,1,16656,Clothing,6,3
29,Male,17475,2,5969,Clothing,5,1
30,Female,7885,1,2533,Food,5,2
23,Male,21848,1,9328,Electronics,5,1
30,Female,19916,2,8024,Books,5,1
34,Male,12826,2,4966,Food,5,2
38,Male,14698,1,5012,Health,5,2
30,Female,20640,0,7914,Food,6,1
31,Female,22190,0,8171,Electronics,5,1
25,Male,47846,2,16910,Electronics,7,0
35,Female,42285,0,17265,Clothing,6,0
33,Male,31404,0,11442,Health,4,3
31,Male,6390,0,1525,Beauty,6,2
28,Female,25420,0,9511,Home,7,1
30,Female,37176,0,13829,Beauty,5,3
26,Male,25092,0,10049,Health,6,1
31,Male,30955,1,10412,Beauty,3,3
25,Male,6035,2,2364,Food,5,2
29,Female,6900,0,2453,Electronics,4,2
33,Male,26720,2,8540,Electronics,4,1
31,Male,25799,0,7505,Beauty,6,1
28,Male,19880,0,5098,Electronics,6,1
26,Female,15182,2,3860,Health,4,2
26,Female,28424,2,7769,Electronics,5,3
29,Female,43345,1,19972,Books,5,0
28,Male,11531,0,3216,Beauty,3,2
33,Male,45686,1,14768,Food,5,0
28,Male,19985,2,6415,Food,7,1
34,Male,43883,0,13729,Electronics,3,0
26,Female,11799,2,4144,Health,5,2
34,Male,40408,0,13713,Books,7,0
32,Male,17829,2,5485,Electronics,5,1
35,Male,9730,0,3957,Clothing,5,2
33,Male,27985,2,9997,Books,6,3
33,Male,21841,1,8069,Clothing,5,1
27,Female,49780,1,16347,Home,3,0
28,Male,45083,1,16832,Clothing,5,0
31,Male,39564,2,17005,Electronics,5,0
35,Male,43031,2,14530,Books,4,0
32,Male,16450,2,4973,Electronics,6,1
36,Female,46281,1,16843,Books,5,0
31,Female,49207,2,17577,Food,6,0
30,Male,23834,1,8046,Beauty,6,1
28,Female,12325,2,4566,Books,5,2
29,Male,7999,2,2475,Books,5,2
31,Male,27169,1,9873,Health,5,1
31,Male,26156,0,9367,Beauty,5,1
25,Female,45602,1,12126,Books,5,0
33,Female,33908,2,12886,Electronics,6,3
31,Male,44255,1,15402,Health,5,0
34,Male,27421,0,9251,Electronics,3,1
28,Female,12659,1,3954,Books,6,2
34,Female,35991,2,8175,Electronics,6,3
33,Male,41394,2,11319,Electronics,6,0
31,Male,45792,1,18016,Home,4,0
27,Female,47765,1,19936,Electronics,4,0
38,Male,9320,2,3375,Food,6,2
25,Male,46410,1,17029,Electronics,4,0
31,Male,30214,1,8595,Beauty,4,3
34,Male,26919,1,8110,Clothing,5,1
34,Female,21372,2,9097,Electronics,5,1
33,Male,21976,2,8208,Food,4,1
27,Male,42844,2,14384,Electronics,5,0
33,Male,37856,0,14739,Clothing,5,3
28,Male,23826,0,10212,Health,4,1
32,Female,11268,1,5101,Clothing,7,2
30,Female,7895,1,2982,Clothing,6,2
36,Female,37957,0,18575,Clothing,5,3
29,Female,6451,2,2076,Electronics,4,2
27,Female,20987,0,8380,Electronics,5,1
29,Male,44217,2,10744,Electronics,6,0
26,Male,17246,2,6666,Electronics,5,1
31,Female,49069,2,17273,Electronics,5,0
24,Female,25420,2,8605,Clothing,5,1
29,Male,45027,1,18621,Home,4,0
24,Female,12778,1,5347,Electronics,4,2
33,Female,37843,1,15743,Books,5,3
27,Female,16136,1,6003,Electronics,5,2
32,Male,43614,0,15244,Books,5,0
32,Female,19360,2,5587,Clothing,4,1
30,Male,42235,2,11437,Electronics,5,0
35,Female,10881,2,2890,Electronics,6,2
31,Female,21317,2,8108,Food,4,1
28,Female,40809,1,12365,Clothing,5,0
26,Male,19967,2,5867,Beauty,5,1
31,Male,40969,2,16394,Electronics,5,0
31,Female,41370,2,13363,Electronics,5,0
33,Female,44552,2,14638,Health,4,0
38,Female,25727,2,9223,Food,5,1
29,Male,26705,2,9096,Electronics,5,1
30,Male,45992,0,17600,Clothing,5,0
26,Female,12586,1,6062,Electronics,4,2
29,Female,6606,0,1824,Clothing,4,2
30,Female,46406,2,15941,Beauty,4,0
32,Female,37106,2,11638,Electronics,5,3
26,Female,21004,1,6437,Books,6,1
19,Female,35256,2,11666,Clothing,5,3
26,Female,34684,2,10700,Clothing,3,3
35,Male,28497,1,10924,Electronics,6,3
27,Male,10238,2,3832,Clothing,6,2
38,Female,29161,1,11032,Health,6,3
37,Male,46780,1,15374,Clothing,7,0
30,Male,7059,2,2450,Beauty,6,2
37,Female,5231,0,2316,Food,3,2
27,Male,46259,1,15813,Clothing,4,0
30,Male,25543,2,10021,Clothing,3,1
39,Female,29735,2,11188,Electronics,5,3
36,Male,18440,1,6685,Health,5,1
27,Female,30747,1,10307,Clothing,5,3
35,Male,19819,1,5291,Health,5,1
29,Female,20609,1,6831,Beauty,6,1
35,Female,32893,2,10268,Books,4,3
28,Male,32617,2,12840,Food,6,3
29,Male,25369,1,7832,Home,6,1
37,Male,27373,1,8790,Beauty,6,1
24,Female,16460,2,5112,Electronics,4,1
37,Male,23777,2,9237,Clothing,6,1
26,Female,12104,0,4289,Home,6,2
21,Male,15858,2,5849,Health,6,2
29,Female,40126,2,14150,Beauty,4,0
33,Male,8742,1,3409,Books,7,2
33,Female,48613,2,14974,Home,5,0
28,Male,7146,2,2922,Electronics,4,2
30,Female,38265,0,12036,Beauty,4,3
32,Male,44083,0,16682,Food,4,0
32,Female,49332,2,18345,Electronics,5,0
25,Male,25852,2,7694,Electronics,6,1
26,Male,10179,2,3581,Books,4,2
32,Female,19566,1,6479,Electronics,5,1
29,Female,29782,1,9158,Clothing,8,3
30,Female,40302,2,14133,Food,4,0
27,Female,22697,1,8826,Health,7,1
28,Female,13519,2,4687,Clothing,4,2
29,Female,43031,2,16040,Electronics,4,0
26,Female,42519,1,17340,Electronics,2,0
31,Female,10079,2,3608,Beauty,7,2
33,Male,13243,1,3598,Books,3,2
26,Female,16527,1,7610,Electronics,5,1
28,Male,12527,2,3878,Electronics,4,2
31,Male,16375,0,6996,Clothing,4,1
36,Female,39993,1,15521,Food,5,0
35,Male,32435,2,8681,Clothing,6,3
25,Female,43957,0,15651,Clothing,4,0
35,Female,40465,1,15061,Health,3,0
30,Male,42661,2,15877,Electronics,6,0
30,Female,49903,1,18432,Clothing,6,0
26,Female,21347,0,6242,Books,6,1
36,Female,48493,1,12911,Books,5,0
37,Male,35277,2,12461,Electronics,5,3
29,Female,21864,2,7776,Health,6,1
33,Male,12589,2,3977,Clothing,5,2
31,Female,25898,1,10746,Electronics,5,1
31,Female,47831,0,18171,Home,5,0
24,Male,19381,1,5290,Books,4,1
31,Male,17331,2,4836,Electronics,5,1
25,Male,31752,1,11289,Food,6,3
29,Female,49457,1,15967,Clothing,3,0
31,Male,6536,2,2722,Clothing,6,2
28,Female,39863,0,12837,Clothing,5,0
30,Female,14894,2,5077,Clothing,5,2
29,Female,21229,1,7817,Beauty,6,1
30,Female,20359,1,6950,Electronics,6,1
32,Female,40831,1,14192,Electronics,5,0
28,Female,21818,1,8093,Clothing,5,1
35,Female,24091,1,6650,Books,8,1
36,Female,49818,1,20693,Electronics,3,0
28,Male,48022,2,15735,Books,5,0
22,Female,43371,2,13456,Clothing,6,0
23,Female,29194,2,11140,Health,7,3
36,Male,29429,2,10474,Food,4,3
36,Female,23024,2,8372,Books,5,1
29,Female,5336,2,2175,Clothing,5,2
26,Male,19970,2,7792,Clothing,5,1
35,Male,16791,2,5729,Electronics,6,1
29,Female,29377,1,10725,Electronics,5,3
28,Female,12403,1,3389,Books,5,2
37,Female,39692,0,11438,Food,3,0
36,Female,26752,2,8931,Electronics,5,1
29,Male,5948,0,1953,Electronics,7,2
32,Male,6397,2,2140,Clothing,5,2
27,Female,26067,2,8463,Electronics,5,1
33,Female,43762,2,11666,Clothing,6,0
33,Female,11180,2,4452,Clothing,6,2
28,Male,32695,2,10997,Electronics,5,3
31,Female,9531,2,3319,Books,5,2
27,Female,47004,1,17275,Food,4,0
28,Male,39023,0,12836,Health,6,0
29,Male,14562,0,5763,Books,3,2
34,Female,46096,1,14119,Clothing,5,0
37,Male,29639,0,11528,Clothing,5,3
27,Female,49100,1,14341,Books,6,0
29,Male,49012,1,17456,Clothing,6,0
23,Female,11028,2,3917,Food,4,2
36,Male,37661,2,12230,Books,4,3
34,Female,23700,1,8850,Electronics,4,1
27,Male,36309,2,11629,Electronics,5,3
21,Male,45965,2,16874,Clothing,6,0
28,Female,33370,2,12196,Electronics,5,3
25,Male,17260,2,4677,Health,5,1
27,Female,48738,0,20384,Health,5,0
27,Male,20536,1,6279,Food,5,1
25,Male,5906,1,1947,Health,6,2
32,Male,43973,0,14306,Clothing,7,0
36,Female,45068,1,18508,Books,5,0
38,Female,28220,1,11257,Beauty,6,3
29,Male,30492,1,11915,Electronics,3,3
30,Male,36599,2,12242,Electronics,4,3
27,Female,33155,0,12623,Books,5,3
26,Male,35131,2,9573,Books,6,3
30,Female,30486,2,12266,Electronics,5,3
29,Female,40967,2,13861,Electronics,6,0
34,Female,8809,1,3010,Home,5,2
32,Female,41799,2,15363,Food,3,0
31,Female,35541,0,13268,Health,5,3
30,Male,46752,0,16636,Electronics,5,0
35,Female,48915,2,12803,Food,4,0
30,Male,29692,0,10419,Food,5,3
32,Male,43452,1,13682,Health,4,0
26,Female,19973,2,6955,Home,4,1
26,Female,48757,2,19140,Clothing,3,0
35,Male,36445,2,10175,Electronics,5,3
22,Female,28188,1,9627,Books,5,3
34,Female,37498,2,13864,Electronics,4,3
28,Female,12830,2,4246,Electronics,5,2
28,Female,40071,2,15634,Electronics,6,0
31,Female,41746,1,13315,Electronics,6,0
33,Female,29923,1,11462,Electronics,3,3
20,Male,23988,2,8167,Books,7,1
23,Female,20372,0,4754,Electronics,6,1
31,Female,45035,2,12221,Electronics,4,0
38,Male,28936,1,11758,Books,6,3
29,Female,6206,2,2551,Food,4,2
29,Female,42749,0,12733,Clothing,5,0
29,Female,22102,1,9056,Books,6,1
27,Male,39007,1,13032,Food,6,0
37,Female,22950,2,8338,Clothing,6,1
31,Male,10806,2,4367,Electronics,5,2
30,Female,33554,2,11334,Books,6,3
36,Male,46315,1,15045,Electronics,5,0
37,Female,31572,1,11028,Electronics,7,3
31,Male,28960,0,7278,Beauty,5,3
28,Female,19913,1,8652,Electronics,5,1
36,Male,5578,1,1894,Clothing,6,2
24,Female,37811,0,10595,Home,5,3
21,Male,47234,2,17794,Electronics,5,0
31,Male,8955,0,2757,Electronics,5,2
29,Female,49602,1,16141,Books,4,0
31,Female,9667,0,2692,Electronics,4,2
35,Male,34680,2,13721,Home,5,3
29,Female,45249,1,17768,Clothing,6,0
34,Male,20088,1,7594,Health,5,1
32,Male,28121,2,10918,Health,4,3
30,Male,12300,0,5104,Clothing,6,2
28,Female,30691,1,8859,Electronics,4,3
28,Female,29256,1,10900,Electronics,3,3
28,Male,15124,1,4015,Clothing,5,2
31,Female,42497,2,15268,Clothing,4,0
35,Female,25065,2,9004,Electronics,7,1
28,Male,13729,1,4582,Clothing,4,2
25,Female,23380,1,9599,Electronics,7,1
43,Male,12932,2,3849,Books,4,2
25,Female,48028,1,19340,Clothing,6,0
32,Female,16683,0,6832,Food,3,1
31,Female,48973,2,17926,Electronics,6,0
34,Male,14262,0,4870,Electronics,4,2
30,Male,49300,2,17392,Books,5,0
25,Female,26595,0,10413,Food,5,1
25,Male,18310,2,7494,Electronics,4,1
29,Female,33651,2,12172,Food,3,3
32,Female,47138,2,13932,Clothing,5,0
27,Male,13914,1,5068,Food,6,2
33,Female,44236,0,14265,Books,4,0
35,Male,44464,2,18899,Electronics,6,0
33,Male,22964,2,8499,Books,5,1
27,Male,26548,0,11355,Beauty,5,1
25,Male,9403,1,2544,Electronics,6,2
30,Female,14532,1,5249,Electronics,5,2
36,Male,46347,0,14137,Health,5,0
26,Male,49902,0,15364,Books,5,0
31,Male,23544,0,9576,Food,6,1
30,Male,41153,2,17037,Home,6,0
30,Male,39886,1,15752,Beauty,6,0
28,Male,23891,2,8786,Food,5,1
34,Male,8562,0,2241,Clothing,6,2
24,Male,28034,2,9476,Beauty,6,3
27,Female,13425,1,3475,Books,5,2
35,Female,11577,1,4317,Clothing,8,2
28,Female,48206,1,17466,Health,4,0
26,Male,5841,2,2226,Clothing,4,2
33,Female,19987,0,4820,Books,5,1
28,Female,19794,2,6209,Food,5,1
30,Female,48657,1,18553,Electronics,4,0
30,Female,36874,1,10688,Electronics,6,3
30,Male,19702,2,5857,Books,5,1
33,Male,45256,1,14616,Electronics,6,0
24,Female,10398,2,3231,Electronics,6,2
37,Male,34597,1,11442,Electronics,5,3
30,Female,29756,0,9611,Clothing,7,3
26,Male,31173,1,8180,Electronics,4,3
28,Female,24531,1,6897,Electronics,5,1
28,Male,34556,1,13007,Electronics,6,3
28,Female,17008,2,6578,Clothing,5,1
31,Male,37900,1,12640,Electronics,5,3
24,Female,30035,0,12044,Electronics,6,3
32,Female,11951,1,4393,Books,6,2
38,Male,17092,0,5424,Electronics,5,1
25,Female,5847,2,2450,Food,4,2
25,Female,32735,0,10912,Books,6,3
32,Male,27475,1,9083,Clothing,4,1
39,Male,8954,2,2706,Food,4,2
36,Female,7694,2,2594,Electronics,5,2
27,Female,16442,1,6072,Food,8,1
30,Male,9212,2,3968,Clothing,7,2
31,Male,6427,2,1956,Health,6,2
25,Female,31080,1,9434,Electronics,7,3
38,Male,12004,1,4505,Food,6,2
22,Female,40157,2,13977,Electronics,5,0
31,Female,13661,1,4931,Electronics,3,2
31,Female,38561,2,14012,Books,5,3
31,Male,13507,1,4561,Books,6,2
32,Male,27441,2,11448,Books,7,1
37,Female,22701,1,7819,Electronics,4,1
21,Female,23256,2,9373,Food,4,1
32,Male,6384,1,1796,Clothing,6,2
29,Female,20705,1,6995,Electronics,6,1
29,Male,12527,1,5032,Health,6,2
26,Male,17526,2,7317,Books,5,1
31,Female,6743,1,2525,Health,6,2
32,Female,16680,2,4169,Food,5,1
25,Male,8197,0,2832,Clothing,4,2
35,Female,18785,2,6224,Clothing,3,1
20,Female,17056,2,4196,Health,4,1
30,Male,5552,2,2056,Health,6,2
30,Female,17236,2,6229,Food,5,1
28,Female,28280,0,9876,Health,5,3
31,Male,23361,1,8264,Food,6,1
37,Male,20864,0,6528,Electronics,7,1
23,Male,40616,1,15897,Food,7,0
22,Female,48981,1,16342,Electronics,4,0
28,Male,8012,2,3431,Food,6,2
38,Female,20781,1,8025,Health,3,1
34,Female,39025,1,14960,Electronics,5,0
23,Male,18856,0,6182,Electronics,5,1
25,Female,40944,0,15952,Clothing,5,0
35,Male,5270,0,1828,Food,5,2
32,Male,11432,0,5003,Home,5,2
30,Female,45086,2,19394,Books,7,0
34,Female,24633,2,10531,Books,5,1
29,Male,19901,1,8064,Clothing,6,1
31,Female,16814,1,5512,Electronics,4,1
33,Female,39546,2,12749,Clothing,5,0
27,Female,45563,2,12735,Food,6,0
35,Male,16585,1,6098,Electronics,5,1
31,Female,40631,2,13987,Books,5,0
22,Female,11271,0,4717,Books,6,2
29,Male,48723,2,19254,Books,4,0
31,Male,19125,2,6495,Home,4,1
26,Male,15365,1,5778,Home,6,2
19,Female,14200,2,6082,Clothing,6,2
30,Female,32158,2,12567,Home,6,3
28,Female,30870,2,12310,Health,5,3
35,Female,34270,0,13573,Books,4,3
21,Female,33103,0,9925,Electronics,6,3
35,Female,36001,2,11511,Electronics,4,3
37,Male,33178,0,10971,Electronics,5,3
34,Female,43991,1,15940,Books,6,0
35,Male,12859,2,4835,Food,6,2
37,Male,25363,2,9775,Beauty,5,1
33,Female,48372,2,17529,Health,5,0
20,Male,16927,2,6790,Electronics,8,1
22,Male,15221,1,4941,Electronics,5,2
36,Female,42177,0,12398,Clothing,4,0
23,Male,13302,2,4919,Electronics,6,2
35,Male,15901,2,6376,Food,4,2
30,Male,36388,1,12087,Clothing,6,3
30,Female,7007,2,2802,Beauty,5,2
30,Male,39590,1,11190,Health,4,0
26,Male,17580,2,6145,Beauty,5,1
38,Male,6500,0,2363,Health,4,2
24,Male,32181,2,13112,Home,6,3
29,Female,19324,2,8404,Home,5,1
35,Female,25967,1,10298,Books,4,1
30,Male,32742,1,10363,Clothing,5,3
33,Male,18160,2,6426,Food,7,1
27,Female,22135,0,6094,Clothing,6,1
33,Male,39841,0,17339,Electronics,5,0
27,Male,47563,1,14572,Electronics,5,0
36,Male,12803,2,4528,Health,5,2
28,Female,28738,1,7153,Electronics,3,3
32,Male,36417,1,11821,Health,5,3
25,Male,46056,1,16316,Books,4,0
27,Female,10439,2,3668,Clothing,6,2
33,Male,6992,2,2589,Food,4,2
34,Female,38769,2,15384,Clothing,6,3
32,Female,37424,2,13436,Beauty,3,3
29,Male,8848,2,2727,Food,6,2
33,Male,46092,1,12972,Clothing,3,0
28,Male,23379,1,8920,Electronics,5,1
32,Female,32254,1,11987,Clothing,5,3
25,Male,22187,2,8786,Beauty,5,1
28,Female,43974,2,16855,Clothing,6,0
32,Male,26746,2,6469,Health,5,1
34,Female,41015,0,16080,Books,4,0
26,Male,29302,2,9546,Food,6,3
34,Female,20642,2,6460,Electronics,5,1
29,Female,14093,1,4213,Electronics,7,2
31,Female,33306,2,13543,Electronics,5,3
29,Male,40068,2,11728,Books,4,0
28,Male,20189,2,7524,Health,4,1
33,Male,21054,1,7567,Health,6,1
32,Female,35569,0,9252,Electronics,6,3
29,Female,12802,2,5152,Electronics,3,2
33,Male,25238,2,6446,Home,4,1
32,Female,35286,1,11832,Electronics,3,3
38,Female,38557,2,13991,Food,5,3
26,Male,49925,2,15303,Electronics,4,0
29,Male,9730,1,4171,Health,5,2
27,Male,45857,1,13461,Electronics,3,0
30,Female,18383,2,7484,Food,3,1
32,Male,29775,1,7726,Clothing,4,3
25,Female,37941,2,14526,Food,4,3
37,Male,41000,1,15888,Clothing,6,0
27,Male,32534,2,13250,Clothing,6,3
27,Female,27891,0,8289,Beauty,4,3
29,Female,5492,0,1942,Food,5,2
34,Female,39406,1,14553,Food,5,0
33,Female,27634,1,9603,Food,4,3
32,Female,40007,1,14578,Clothing,3,0
36,Female,11693,2,4441,Electronics,5,2
35,Female,11234,1,3202,Books,4,2
33,Female,8558,0,3110,Electronics,4,2
28,Female,43333,2,17478,Books,5,0
32,Female,25369,2,8409,Food,7,1
36,Male,38496,0,15276,Electronics,4,3
31,Female,7717,2,2044,Electronics,8,2
28,Female,26198,1,9891,Health,5,1
22,Female,18695,2,7824,Electronics,4,1
29,Female,23059,0,6371,Food,7,1
24,Male,9491,2,3478,Clothing,3,2
24,Male,12660,2,4070,Clothing,7,2
24,Female,30444,1,12110,Books,4,3
24,Female,28253,2,9062,Electronics,6,3
30,Female,19617,2,6720,Home,4,1
32,Female,41056,0,14529,Health,4,0
25,Female,46935,2,11194,Food,5,0
34,Female,40729,1,15050,Clothing,6,0
34,Female,13324,2,3970,Books,5,2
30,Female,48805,2,17100,Electronics,4,0
28,Male,46278,2,15340,Books,4,0
32,Female,20954,1,6580,Electronics,6,1
28,Female,6291,2,2366,Electronics,4,2
30,Male,27620,1,7667,Food,6,3
25,Male,27262,2,9323,Health,5,1
28,Male,5341,1,2203,Clothing,6,2
